EmployeeID ,Gender ,Age ,HireDate  ,YearsAtCompany ,Grade ,SalaryPerAnnum ,Country   ,SBU   ,BuisnesUnit            ,Practice        ,PerformanceScore ,GABL     ,EmploymentType ,Department ,AttritionRisk ,PromotionEligible ,ActiveStatus
E02071      ,Female , 59 ,2009-03-28 ,              16 ,F     ,         1900000 ,Brazil    ,CIS   ,Insurance     ,Technology      ,Average           ,Onshore  ,Full-Time       ,HR         ,Medium         ,No                 ,Inactive
E02072      ,Female , 34 ,2012-05-15 ,              13 ,B     ,         1490000 ,Germany   ,MEA   ,Energy        ,Cybersecurity   ,Average           ,Offshore ,Part-Time       ,Sales      ,Low            ,Yes                ,Active
E02073      ,Female , 40 ,2021-12-24 ,               4 ,B     ,         3360000 ,Japan     ,LATAM ,Insurance     ,Technology      ,Below Average     ,Offshore ,Part-Time       ,Legal      ,High           ,Yes                ,Active
E02074      ,Female , 60 ,2009-12-07 ,              16 ,B     ,         3060000 ,Brazil    ,FF    ,Public Sector ,Consulting      ,Below Average     ,Onshore  ,Full-Time       ,Legal      ,High           ,No                 ,Inactive
E02075      ,Male   , 50 ,2002-10-13 ,              23 ,B     ,          830000 ,Japan     ,NA    ,Insurance     ,Technology      ,Below Average     ,Offshore ,Contract        ,Marketing  ,Low            ,No                 ,Inactive
E02076      ,Female , 38 ,2000-04-07 ,              25 ,C     ,         2920000 ,UK        ,EU    ,Banking       ,Technology      ,Good              ,Offshore ,Part-Time       ,Sales      ,Low            ,No                 ,Active
E02077      ,Male   , 60 ,2002-05-27 ,              23 ,B     ,         2000000 ,UK        ,NA    ,Banking       ,Data & AI       ,Average           ,Onshore  ,Full-Time       ,Operations ,Low            ,Yes                ,Active
E02078      ,Female , 47 ,2000-08-30 ,              25 ,E     ,         2330000 ,Japan     ,MEA   ,Retail        ,Digital         ,Average           ,Onshore  ,Part-Time       ,Operations ,Low            ,Yes                ,Inactive
E02079      ,Female , 25 ,2011-05-30 ,              14 ,A     ,         2210000 ,Brazil    ,APAC  ,Telecom       ,Technology      ,Average           ,Offshore ,Contract        ,Legal      ,High           ,No                 ,Inactive
E02080      ,Male   , 48 ,2006-05-27 ,              19 ,D     ,         2590000 ,India     ,LATAM ,Energy        ,Human Resources ,Good              ,Offshore ,Contract        ,Sales      ,High           ,Yes                ,Active
E02081      ,Male   , 36 ,2000-02-21 ,              25 ,D     ,         1640000 ,USA       ,MEA   ,Energy        ,Human Resources ,Average           ,Onshore  ,Full-Time       ,IT         ,Medium         ,Yes                ,Active
E02082      ,Male   , 57 ,2022-04-16 ,               3 ,C     ,         1310000 ,UK        ,APAC  ,Public Sector ,Engineering     ,Excellent         ,Offshore ,Contract        ,HR         ,Medium         ,Yes                ,Active
E02083      ,Female , 24 ,2001-01-16 ,              24 ,B     ,         2420000 ,Singapore ,MEA   ,Public Sector ,Engineering     ,Average           ,Offshore ,Part-Time       ,IT         ,Medium         ,Yes                ,Inactive
E02084      ,Male   , 44 ,2023-05-21 ,               2 ,B     ,         2140000 ,Brazil    ,CIS   ,Retail        ,Data & AI       ,Average           ,Onshore  ,Contract        ,IT         ,Medium         ,No                 ,Inactive
E02085      ,Male   , 54 ,2021-02-13 ,               4 ,D     ,         1050000 ,UK        ,LATAM ,Telecom       ,Human Resources ,Good              ,Onshore  ,Contract        ,Operations ,Low            ,No                 ,Active
E02086      ,Female , 28 ,2011-07-07 ,              14 ,C     ,         1070000 ,Germany   ,MEA   ,Insurance     ,Cybersecurity   ,Excellent         ,Onshore  ,Contract        ,HR         ,Low            ,No                 ,Active
E02087      ,Male   , 60 ,2019-11-06 ,               6 ,B     ,         3140000 ,Japan     ,LATAM ,Public Sector ,Data & AI       ,Average           ,Onshore  ,Full-Time       ,IT         ,Medium         ,Yes                ,Inactive
E02088      ,Female , 29 ,2000-06-24 ,              25 ,C     ,         2890000 ,Brazil    ,MEA   ,Manufacturing ,Consulting      ,Average           ,Offshore ,Full-Time       ,HR         ,Low            ,No                 ,Inactive
E02089      ,Female , 49 ,2014-03-04 ,              11 ,B     ,         2990000 ,Canada    ,EU    ,Public Sector ,Engineering     ,Below Average     ,Offshore ,Part-Time       ,Finance    ,Medium         ,No                 ,Inactive
E02090      ,Male   , 24 ,2022-02-19 ,               3 ,B     ,         2980000 ,Australia ,APAC  ,Energy        ,Cybersecurity   ,Average           ,Offshore ,Part-Time       ,IT         ,High           ,Yes                ,Inactive
E02091      ,Female , 38 ,2020-10-14 ,               5 ,D     ,         3390000 ,Brazil    ,APAC  ,Insurance     ,Technology      ,Average           ,Offshore ,Full-Time       ,Marketing  ,Medium         ,No                 ,Active
E02092      ,Female , 34 ,2018-06-13 ,               7 ,C     ,         3070000 ,Germany   ,APAC  ,Banking       ,Consulting      ,Excellent         ,Onshore  ,Part-Time       ,IT         ,High           ,No                 ,Active
E02093      ,Male   , 42 ,2013-04-03 ,              12 ,E     ,          930000 ,France    ,APAC  ,Banking       ,Digital         ,Good              ,Onshore  ,Contract        ,HR         ,Medium         ,Yes                ,Active
E02094      ,Female , 45 ,2000-01-29 ,              25 ,E     ,         1670000 ,Japan     ,CIS   ,Telecom       ,Cybersecurity   ,Below Average     ,Offshore ,Contract        ,Legal      ,Medium         ,No                 ,Active
E02095      ,Male   , 30 ,2008-11-28 ,              17 ,B     ,         3070000 ,Japan     ,FF    ,Energy        ,Data & AI       ,Good              ,Offshore ,Part-Time       ,Marketing  ,Medium         ,Yes                ,Active
E02096      ,Female , 35 ,2007-06-06 ,              18 ,D     ,         2230000 ,Germany   ,EU    ,Telecom       ,Technology      ,Average           ,Onshore  ,Part-Time       ,IT         ,Medium         ,Yes                ,Active
E02097      ,Female , 33 ,2008-01-17 ,              17 ,B     ,         2890000 ,Japan     ,FF    ,Public Sector ,Data & AI       ,Average           ,Onshore  ,Full-Time       ,HR         ,High           ,Yes                ,Inactive
E02098      ,Male   , 57 ,2006-08-28 ,              19 ,B     ,         3170000 ,Japan     ,NA    ,Retail        ,Consulting      ,Average           ,Onshore  ,Full-Time       ,Sales      ,High           ,Yes                ,Inactive
E02099      ,Male   , 53 ,2021-04-16 ,               4 ,A     ,         1580000 ,USA       ,NA    ,Telecom       ,Digital         ,Poor              ,Offshore ,Contract        ,Marketing  ,High           ,Yes                ,Inactive
E02100      ,Male   , 59 ,2019-03-08 ,               6 ,D     ,         2430000 ,USA       ,EU    ,Banking       ,Technology      ,Excellent         ,Offshore ,Contract        ,IT         ,Low            ,No                 ,Active
E02101      ,Female , 28 ,2014-08-23 ,              11 ,C     ,         2650000 ,India     ,MEA   ,Manufacturing ,Consulting      ,Average           ,Onshore  ,Part-Time       ,HR         ,High           ,No                 ,Inactive
E02102      ,Female , 55 ,2007-07-25 ,              18 ,A     ,         3230000 ,Canada    ,CIS   ,Retail        ,Human Resources ,Poor              ,Offshore ,Full-Time       ,Operations ,Low            ,Yes                ,Active
E02103      ,Male   , 36 ,2018-11-12 ,               7 ,F     ,         1650000 ,UK        ,NA    ,Banking       ,Human Resources ,Average           ,Offshore ,Contract        ,IT         ,High           ,Yes                ,Inactive
E02104      ,Female , 55 ,2017-03-05 ,               8 ,F     ,         2860000 ,Japan     ,NA    ,Retail        ,Human Resources ,Average           ,Onshore  ,Part-Time       ,Marketing  ,High           ,Yes                ,Inactive
E02105      ,Male   , 36 ,2007-12-11 ,              18 ,E     ,         2970000 ,Japan     ,LATAM ,Banking       ,Digital         ,Good              ,Onshore  ,Full-Time       ,Operations ,Medium         ,Yes                ,Inactive
E02106      ,Female , 29 ,2011-12-23 ,              14 ,A     ,          970000 ,Australia ,CIS   ,Retail        ,Technology      ,Average           ,Onshore  ,Part-Time       ,Finance    ,Medium         ,No                 ,Active
E02107      ,Male   , 28 ,2015-06-22 ,              10 ,C     ,         2680000 ,Singapore ,MEA   ,Public Sector ,Technology      ,Average           ,Onshore  ,Full-Time       ,Operations ,Low            ,Yes                ,Active
E02108      ,Female , 32 ,2007-01-25 ,              18 ,B     ,         1240000 ,Canada    ,LATAM ,Public Sector ,Engineering     ,Poor              ,Onshore  ,Full-Time       ,Finance    ,High           ,No                 ,Active
E02109      ,Male   , 45 ,2012-09-21 ,              13 ,E     ,         3120000 ,Brazil    ,EU    ,Manufacturing ,Human Resources ,Average           ,Onshore  ,Part-Time       ,Sales      ,Low            ,Yes                ,Active
E02110      ,Male   , 29 ,2005-03-26 ,              20 ,B     ,         2020000 ,USA       ,APAC  ,Retail        ,Cybersecurity   ,Below Average     ,Offshore ,Part-Time       ,HR         ,Medium         ,No                 ,Inactive
E02111      ,Male   , 50 ,2018-04-07 ,               7 ,E     ,         1050000 ,UK        ,NA    ,Insurance     ,Consulting      ,Poor              ,Offshore ,Full-Time       ,Legal      ,Low            ,Yes                ,Active
E02112      ,Male   , 30 ,2009-09-24 ,              16 ,E     ,         2850000 ,UK        ,EU    ,Insurance     ,Engineering     ,Good              ,Onshore  ,Full-Time       ,Marketing  ,Medium         ,Yes                ,Inactive
E02113      ,Male   , 42 ,2009-01-21 ,              16 ,E     ,         3190000 ,India     ,MEA   ,Public Sector ,Technology      ,Good              ,Offshore ,Contract        ,Sales      ,Medium         ,No                 ,Inactive
E02114      ,Female , 38 ,2021-04-05 ,               4 ,E     ,         1390000 ,India     ,EU    ,Public Sector ,Data & AI       ,Good              ,Onshore  ,Part-Time       ,Operations ,Medium         ,No                 ,Active
E02115      ,Male   , 38 ,2006-04-13 ,              19 ,B     ,         1190000 ,Canada    ,FF    ,Manufacturing ,Data & AI       ,Average           ,Onshore  ,Full-Time       ,Sales      ,Low            ,No                 ,Inactive
E02116      ,Female , 37 ,2008-05-22 ,              17 ,D     ,         2510000 ,Brazil    ,MEA   ,Retail        ,Consulting      ,Poor              ,Onshore  ,Contract        ,IT         ,High           ,No                 ,Active
E02117      ,Female , 59 ,2007-03-03 ,              18 ,A     ,         1910000 ,UK        ,CIS   ,Banking       ,Digital         ,Good              ,Onshore  ,Full-Time       ,Sales      ,Low            ,Yes                ,Active
E02118      ,Female , 45 ,2001-10-06 ,              24 ,A     ,         2760000 ,Brazil    ,LATAM ,Retail        ,Digital         ,Good              ,Onshore  ,Part-Time       ,Operations ,Medium         ,Yes                ,Inactive
E02119      ,Male   , 57 ,2021-12-29 ,               4 ,A     ,         3240000 ,Japan     ,LATAM ,Retail        ,Human Resources ,Average           ,Offshore ,Part-Time       ,IT         ,Low            ,No                 ,Active
E02120      ,Female , 42 ,2013-02-10 ,              12 ,B     ,         2850000 ,France    ,MEA   ,Banking       ,Consulting      ,Average           ,Onshore  ,Contract        ,HR         ,Medium         ,Yes                ,Active
E02121      ,Female , 60 ,2002-10-28 ,              23 ,D     ,         2880000 ,USA       ,FF    ,Banking       ,Digital         ,Average           ,Offshore ,Full-Time       ,Sales      ,Low            ,No                 ,Inactive
E02122      ,Male   , 27 ,2014-12-31 ,              11 ,F     ,         3170000 ,Canada    ,FF    ,Retail        ,Data & AI       ,Average           ,Onshore  ,Full-Time       ,Operations ,High           ,Yes                ,Active
E02123      ,Female , 59 ,2017-12-20 ,               8 ,E     ,         3400000 ,India     ,EU    ,Banking       ,Cybersecurity   ,Good              ,Offshore ,Full-Time       ,Legal      ,Low            ,Yes                ,Active
E02124      ,Male   , 22 ,2016-09-22 ,               9 ,F     ,         2130000 ,Australia ,MEA   ,Telecom       ,Digital         ,Good              ,Offshore ,Contract        ,Marketing  ,Medium         ,No                 ,Active
E02125      ,Female , 54 ,2004-06-08 ,              21 ,D     ,         2160000 ,USA       ,EU    ,Retail        ,Data & AI       ,Average           ,Offshore ,Part-Time       ,HR         ,Low            ,No                 ,Inactive
E02126      ,Female , 25 ,2007-07-05 ,              18 ,F     ,         3350000 ,India     ,APAC  ,Manufacturing ,Digital         ,Good              ,Offshore ,Full-Time       ,Marketing  ,High           ,No                 ,Active
E02127      ,Female , 53 ,2005-12-29 ,              20 ,A     ,         3120000 ,Germany   ,EU    ,Public Sector ,Data & AI       ,Average           ,Offshore ,Contract        ,Operations ,Low            ,Yes                ,Active
E02128      ,Male   , 25 ,2019-08-27 ,               6 ,B     ,         3350000 ,Singapore ,EU    ,Manufacturing ,Technology      ,Average           ,Onshore  ,Contract        ,Finance    ,High           ,No                 ,Active
E02129      ,Male   , 22 ,2013-12-25 ,              12 ,E     ,         2420000 ,UK        ,APAC  ,Retail        ,Consulting      ,Good              ,Onshore  ,Contract        ,Finance    ,Low            ,Yes                ,Inactive
E02130      ,Female , 53 ,2005-04-19 ,              20 ,C     ,         3460000 ,France    ,FF    ,Public Sector ,Consulting      ,Average           ,Onshore  ,Full-Time       ,IT         ,Low            ,Yes                ,Active
E02131      ,Male   , 49 ,2007-03-01 ,              18 ,A     ,         1140000 ,France    ,EU    ,Telecom       ,Cybersecurity   ,Excellent         ,Offshore ,Part-Time       ,Operations ,Medium         ,No                 ,Inactive
